lap_no,position,car_no,lap_time,lap_time_sec,gap
73,12,26,1:18.532,78.532,51.531
73,13,23,1:18.974,78.974,52.690
73,14,8,1:19.102,79.102,54.035
73,15,88,1:18.768,78.768,1 LAP
73,16,3,1:17.079,77.079,67.340
73,17,4,1:17.297,77.297,69.122
73,18,99,1:18.463,78.463,1 LAP
73,19,20,1:17.739,77.739,75.935
74,1,44,1:17.584,77.584,
74,2,33,1:17.663,77.663,0.542
74,3,5,1:17.529,77.529,1.839
74,4,77,1:17.521,77.521,2.651
74,5,11,1:16.941,76.941,1 LAP
74,6,27,1:17.331,77.331,1 LAP
74,7,10,1:14.301,74.301,14.589
74,8,63,1:17.080,77.08,1 LAP
74,9,18,1:17.631,77.631,1 LAP
74,10,7,1:18.636,78.636,1 LAP
74,11,55,1:18.348,78.348,51.183
74,12,26,1:18.234,78.234,52.181
74,13,23,1:18.290,78.29,53.396
74,14,8,1:18.349,78.349,54.800
74,15,3,1:17.831,77.831,67.587
74,16,4,1:17.819,77.819,69.357
74,17,88,1:24.057,84.057,1 LAP
74,18,99,1:18.652,78.652,1 LAP
74,19,20,1:17.775,77.775,76.126
75,1,44,1:17.739,77.739,
75,2,33,1:17.812,77.812,0.615
75,3,5,1:17.737,77.737,1.837
75,4,77,1:17.669,77.669,2.581
75,5,11,1:17.536,77.536,1 LAP
75,6,27,1:18.921,78.921,1 LAP
75,7,10,1:14.788,74.788,11.638
75,8,63,1:17.089,77.089,1 LAP
75,9,18,1:17.607,77.607,1 LAP
75,10,7,1:18.366,78.366,1 LAP
75,11,55,1:18.405,78.405,51.849
75,12,26,1:18.516,78.516,52.958
75,13,23,1:18.214,78.214,53.871
75,14,8,1:18.480,78.48,55.541
75,15,3,1:16.217,76.217,66.065
75,16,4,1:16.952,76.952,68.570
75,17,88,1:19.215,79.215,1 LAP
75,18,99,1:19.353,79.353,1 LAP
76,1,44,1:17.449,77.449,
76,2,33,1:18.152,78.152,1.318
76,3,5,1:18.106,78.106,2.494
76,4,77,1:18.391,78.391,3.523
76,5,20,1:24.642,84.642,1 LAP
76,6,11,1:18.598,78.598,1 LAP
76,7,27,1:19.272,79.272,1 LAP
76,8,10,1:16.919,76.919,11.108
76,9,63,1:17.168,77.168,1 LAP
76,10,18,1:17.346,77.346,1 LAP
76,11,7,1:17.893,77.893,1 LAP
76,12,55,1:18.263,78.263,52.663
76,13,26,1:18.014,78.014,53.523
76,14,23,1:18.155,78.155,54.577
76,15,8,1:18.068,78.068,56.160
76,16,3,1:16.139,76.139,64.755
76,17,4,1:17.217,77.217,68.338
76,18,88,1:18.888,78.888,1 LAP
77,1,44,1:17.970,77.97,
77,2,33,1:17.287,77.287,0.635
77,3,5,1:18.196,78.196,2.720
77,4,77,1:17.800,77.8,3.353
77,5,99,1:24.251,84.251,2 LAPS
77,6,20,1:18.720,78.72,1 LAP
77,7,11,1:18.847,78.847,1 LAP
77,8,10,1:16.757,76.757,9.895
77,9,27,1:19.565,79.565,1 LAP
77,10,63,1:17.038,77.038,1 LAP
77,11,18,1:17.266,77.266,1 LAP
77,12,7,1:17.847,77.847,1 LAP
77,13,55,1:18.226,78.226,52.919
77,14,26,1:18.207,78.207,53.760
77,15,23,1:18.234,78.234,54.841
77,16,8,1:18.030,78.03,56.220
77,17,3,1:15.979,75.979,62.764
77,18,4,1:16.745,76.745,67.113
77,19,88,1:18.777,78.777,1 LAP
78,1,44,1:17.567,77.567,
78,2,33,1:17.469,77.469,0.537
78,3,5,1:17.449,77.449,2.602
78,4,77,1:17.376,77.376,3.162
78,5,99,1:19.575,79.575,2 LAPS
78,6,20,1:18.754,78.754,1 LAP
78,7,11,1:18.986,78.986,1 LAP
78,8,10,1:17.618,77.618,9.946
78,9,27,1:16.621,76.621,1 LAP
78,10,63,1:17.660,77.66,1 LAP
78,11,18,1:18.595,78.595,1 LAP
78,12,7,1:18.398,78.398,1 LAP
78,13,55,1:18.102,78.102,53.454
78,14,26,1:18.381,78.381,54.574
78,15,23,1:17.926,77.926,55.200
78,16,8,1:17.381,77.381,56.034
78,17,3,1:15.697,75.697,60.894
78,18,4,1:17.255,77.255,66.801
78,19,88,1:20.366,80.366,1 LAP
